Adım	Kırmızı	Sarı	Skor
204304	8	1	9
205112	3	0	3
205480	6	2	8
205560	10	1	11
205896	7	0	7
206360	12	0	12
206648	1	0	1
206912	12	1	13
207384	1	1	2
207640	4	0	4
207648	9	0	9
207856	7	2	9
208568	9	0	9
209240	0	0	0
209384	34	0	34
209432	2	0	2
209584	21	1	22
209792	5	0	5
210112	0	0	0
211072	18	2	20
211208	9	0	9
211256	4	1	5
211736	13	1	14
212280	6	1	7
212568	2	0	2
212744	4	0	4
212752	9	0	9
212752	4	1	5
213376	1	0	1
213592	14	1	15
213728	13	0	13
213808	0	0	0
213856	3	0	3
213904	7	1	8
214880	16	3	19
215248	5	1	6
215312	3	0	3
215360	7	0	7
215808	1	0	1
215968	8	1	9
216240	6	1	7
216288	18	3	21
216704	9	0	9
216736	5	0	5
217224	12	1	13
217248	1	0	1
217680	3	0	3
217848	2	0	2
217968	4	0	4
218576	4	0	4
218616	5	0	5
219600	3	1	4
219648	7	0	7
219728	9	0	9
219888	6	0	6
220248	4	1	5
220512	20	2	22
220560	1	0	1
220944	0	0	0
221568	18	3	21
222224	14	2	16
222672	16	2	18
222864	12	0	12
222896	9	3	12
223200	5	0	5
223296	7	1	8
223328	5	0	5
223752	13	1	14
223920	2	0	2
224160	3	0	3
224448	6	0	6
225176	16	1	17
225216	2	0	2
225600	11	0	11
226328	12	1	13
226384	4	1	5
226416	2	1	3
226488	8	0	8
226672	10	0	10
227712	8	0	8
228696	16	3	19
229104	7	0	7
229160	5	1	6
229312	0	0	0
229592	4	0	4
229784	3	0	3
230528	15	0	15
230608	17	0	17
230712	7	0	7
231456	22	4	26
231552	19	0	19
232144	13	1	14
232208	9	0	9
232288	1	0	1
232296	9	1	10
232992	2	2	4
233416	0	2	2
233648	6	1	7
233872	11	1	12
233992	17	0	17
234056	5	0	5
234648	18	0	18
234736	5	0	5
235288	4	0	4
235336	8	3	11
235720	1	1	2
235848	10	1	11
236232	10	5	15
236696	7	1	8
237304	3	0	3
237856	5	0	5
237968	16	1	17
238024	5	2	7
238096	4	1	5
238696	3	0	3
238872	1	0	1
239080	19	1	20
239192	15	0	15
239312	6	1	7
239392	3	0	3
240344	13	1	14
240424	13	0	13
241160	5	0	5
241384	4	0	4
241712	7	3	10
242040	11	2	13
242504	7	1	8
242560	14	2	16
242672	5	0	5
242688	14	4	18
242840	1	0	1
242888	15	3	18
242896	2	0	2
243072	2	0	2
243504	2	0	2
243568	4	1	5
243616	15	0	15
243888	10	2	12
243976	6	0	6
244680	4	1	5
244728	0	0	0
244944	4	0	4
245048	4	0	4
245072	2	0	2
245192	4	0	4
245504	12	0	12
246608	5	1	6
247064	9	1	10
247320	16	2	18
247496	19	2	21
247512	5	0	5
248288	9	1	10
249032	17	0	17
249080	0	0	0
249120	5	0	5
249304	11	1	12
249320	1	0	1
249384	8	1	9
249552	3	0	3
249656	2	0	2
250080	3	0	3
250176	5	0	5
250280	20	1	21
250304	2	0	2
250416	2	0	2
250648	7	1	8
250736	4	0	4
250768	1	0	1
250920	19	3	22
250920	4	0	4
251240	14	2	16
251808	15	0	15
252200	3	1	4
252232	4	0	4
252320	5	2	7
252448	12	2	14
252480	11	0	11
252576	3	0	3
252600	2	1	3
252696	1	0	1
252824	2	0	2
253192	1	0	1
253216	5	0	5
253360	0	0	0
253752	0	0	0
253912	6	0	6
254480	3	0	3
254536	7	0	7
254856	6	1	7
255296	3	0	3
255480	9	2	11
255496	7	0	7
256080	11	1	12
256312	3	1	4
256648	8	1	9
256648	2	0	2
257056	2	0	2
257176	2	0	2
257352	10	2	12
257368	1	0	1
257424	1	0	1
