Adım	Kırmızı	Sarı	Skor
317616	7	0	7
317704	1	0	1
318288	15	3	18
318560	9	3	12
318568	3	0	3
318680	1	0	1
318680	10	1	11
318944	0	0	0
319488	6	0	6
320304	7	2	9
320464	2	1	3
320528	21	2	23
320752	1	0	1
320856	11	2	13
321232	10	1	11
321528	6	0	6
321984	12	0	12
322104	7	0	7
322120	7	0	7
322264	1	0	1
322344	0	0	0
322424	12	3	15
322456	0	0	0
323112	7	0	7
323616	10	0	10
324224	2	0	2
325296	10	2	12
325336	9	2	11
325512	13	3	16
325608	0	0	0
325664	7	0	7
325952	9	1	10
326384	1	0	1
327024	7	1	8
327024	5	1	6
327264	1	0	1
327336	13	1	14
327456	2	0	2
327464	3	0	3
327496	14	3	17
327672	0	0	0
328472	6	1	7
328640	15	1	16
328720	2	1	3
328776	12	1	13
329224	1	2	3
329376	12	2	14
329688	4	0	4
329816	4	0	4
330088	3	1	4
330992	8	2	10
331208	5	1	6
331824	15	2	17
332128	8	1	9
332216	8	1	9
332264	12	0	12
332272	1	0	1
332960	3	0	3
333192	13	0	13
333368	4	0	4
333784	0	1	1
333912	10	0	10
334104	12	1	13
334296	16	1	17
334400	5	0	5
334568	9	0	9
334960	5	1	6
335136	4	0	4
335360	3	0	3
335448	5	1	6
336704	3	0	3
337304	4	1	5
337784	8	3	11
337944	17	1	18
338544	13	1	14
338568	3	1	4
338616	8	0	8
338640	11	3	14
338880	15	1	16
339072	10	1	11
